study_id,contrast_id,x,y,z
10100219,2,48,32,14
10100220,3,-6,28,20
10100220,3,8,28,24
10100221,3,-30,24,-30
10100221,3,3,39,-12
10100221,3,45,21,-36
10100222,3,-12,-27,-15
10100222,3,-27,-60,51
10100222,3,-3,-27,33
10100222,3,-3,-42,-15
10100222,3,-3,24,45
10100222,3,-42,-51,-24
10100222,3,-45,42,12
10100222,3,-48,-69,-6
10100222,3,-54,15,36
10100222,3,-9,-63,6
10100222,3,-9,-96,-3
10100222,3,3,-54,-33
10100222,3,33,-66,45
10100222,3,33,-78,-21
10100222,3,42,-48,-30
10100222,3,54,30,30
10100222,3,9,-84,-24
10100222,3,9,-90,-3
10100223,5,-18,18,14
10100223,5,-21,-23,28
10100223,5,-21,15,69
10100223,5,-24,-51,23
10100223,5,-27,-63,-54
10100223,5,-27,-68,55
10100223,5,12,-41,-60
10100223,5,18,31,5
10100223,5,24,-51,20
10100223,5,27,-14,32
10100223,5,3,-13,16
10100223,5,36,-75,-58
10100223,5,55,-43,53
10100224,2,-17,-38,7
10100224,2,-9,-40,37
10100225,1,-16,-70,47
10100225,1,-6,-74,38
10100225,1,12,-65,31
10100225,1,35,21,2
10100225,1,41,12,31
10100226,2,-39,-26,22
10100226,2,-59,-10,3
10100226,2,44,-10,3
10100226,2,62,-25,29
10100227,7,-32,18,-6
10100227,7,-8,2,2
10100227,7,10,4,0
10100227,7,32,20,-2
10100227,7,4,22,52
10100228,2,-12,-20,68
10100228,2,-26,4,-28
10100228,2,-46,-72,24
10100228,2,-6,54,-16
10100228,2,0,60,0
10100228,2,44,-12,-40
10100228,2,60,-48,8
10100228,2,64,-44,16
10100229,6,-14,50,-2
10100229,6,-40,-60,40
10100229,6,-44,-66,18
10100229,6,-46,-74,32
10100229,6,-50,-54,56
10100229,6,-56,-54,46
10100229,6,26,28,38
11010002,3,-19,-53,3
11010002,3,-32,56,-6
11010002,3,-33,4,-22
11010002,3,-66,-30,35
11010002,3,10,-89,9
11010002,3,15,-106,17
11010002,3,24,-69,55
11010002,3,27,-57,11
11010002,3,37,24,3
11010002,3,38,8,47
11010002,3,4,-70,9
11010002,3,52,-55,-8
11010005,1,-18,-100,0
11010005,1,-22,-78,-20
11010005,1,-22,44,26
11010005,1,-24,-10,-24
11010005,1,-24,28,48
11010005,1,-24,42,40
11010005,1,-4,68,10
11010005,1,-42,-60,44
11010005,1,-6,-46,14
11010005,1,-62,-10,-22
11010005,1,0,-20,-18
11010005,1,0,-32,28
11010005,1,0,60,-4
11010005,1,16,-96,-2
11010005,1,2,-10,22
11010005,1,2,-66,20
11010005,1,22,60,26
11010005,1,26,-48,-24
11010005,1,30,-8,-22
11010005,1,38,14,-18
11010005,1,4,6,-4
11010005,1,64,-12,-24
11010005,1,8,36,4
11010006,6,-57,6,0
11010006,6,-60,-21,3
11010006,6,18,-15,57
11010006,6,36,21,-21
11010006,6,6,42,12
11010008,2,24,-40,-20
11010008,2,28,-60,-30
11010008,2,30,-62,-22
11010009,2,36,0,42
11010009,2,42,-64,56
11010010,5,-24,-88,4
11010010,5,-24,61,8
11010010,5,-50,30,1
11010010,5,20,60,11
11010010,5,27,-88,3
11010010,5,62,20,-13
11010010,5,7,57,8
11010011,6,-39,0,45
11010011,6,-52,21,21
11010011,6,-54,-54,3
11010012,1,-15,36,51
11010012,1,-15,6,-12
11010012,1,-33,33,-15
11010012,1,-45,-78,33
11010012,1,-51,-3,-6
11010012,1,-54,-54,-9
11010012,1,-6,-42,33
11010012,1,-6,-54,15
11010012,1,-9,33,-9
11010012,1,24,-3,-18
11010012,1,30,-9,-24
11010012,1,30,-9,-6
11010012,1,6,-48,18
11010012,1,6,33,-15
11010012,1,6,45,-6
11010012,1,9,-9,-9
11010014,1,-27,53,13
11010014,1,-28,5,68
11010014,1,-29,-67,47
11010014,1,-45,17,40
11010014,1,-6,16,9
11010014,1,10,23,52
11010014,1,15,-69,72
11010014,1,16,12,9
11010014,1,35,-64,58
11010017,1,-2,10,46
11010017,1,-28,-60,46
11010017,1,-30,26,4
11010017,1,-32,-62,56
11010017,1,-34,-74,-10
11010017,1,-36,-58,-14
11010017,1,-36,-84,0
11010017,1,-40,18,-8
11010017,1,10,-12,14
11010017,1,16,-22,12
11010017,1,2,20,34
11010017,1,28,-62,50
11010017,1,30,20,4
11010017,1,32,40,20
11010017,1,34,-50,46
11010017,1,34,-92,-8
11010017,1,36,-46,-18
11010017,1,36,26,0
11010017,1,42,-58,-6
11010017,1,48,12,4
11010017,1,50,10,34
11010017,1,6,14,46
11010018,5,44,-9,53
11010019,2,0,-10,-17
11010019,2,18,-27,-25
11010019,2,9,-82,6
11010021,1,-18,-6,-12
11010021,1,-18,16,12
11010021,1,-2,-46,32
11010021,1,-2,58,24
11010021,1,-34,32,12
11010021,1,-44,14,12
11010021,1,-50,-54,36
11010021,1,-52,14,8
11010021,1,-54,-56,46
11010021,1,-58,-46,36
11010021,1,-64,-32,2
11010021,1,-66,-30,-6
11010021,1,-8,4,-8
11010021,1,-8,52,16
11010021,1,12,46,6
11010021,1,28,16,-18
11010021,1,36,30,-16
11010021,1,48,36,-12
11010021,1,50,-22,-20
11010021,1,54,-42,26
11010021,1,54,40,-4
11010021,1,54,6,42
11010021,1,58,-40,-2
11010021,1,66,-30,-2
11010021,1,70,-36,2
11010022,3,-8,-90,6
11010022,3,6,-20,-14
11010022,3,8,6,28
11010023,1,-56,-18,4
11010023,1,58,-18,4
11010026,1,-15,-66,58
11010026,1,-26,-57,58
11010026,1,-40,-40,45
11010026,1,21,-66,56
11010026,1,26,-59,58
11010026,1,41,-41,50
11010027,3,-19,8,2
11010027,3,-2,21,28
11010027,3,-30,26,-5
11010027,3,-48,-65,12
11010027,3,-48,-9,25
11010027,3,15,12,-2
11010027,3,25,3,-10
11010027,3,27,60,1
11010027,3,33,38,18
11010027,3,36,17,-5
11010027,3,43,49,4
11010027,3,47,11,21
11010027,3,5,-3,60
11010027,3,5,12,45
11010027,3,57,-38,33
11010027,3,9,-4,11
11010027,3,9,29,26
11010032,2,-28,-30,-9
11010032,2,-30,2,-32
11010032,2,1,-28,-35
11010032,2,2,-80,-5
11010032,2,28,-17,-15
11010032,2,29,3,-34
11010032,2,36,-66,-31
11010032,2,36,51,20
11010032,2,55,-15,59
11010032,2,9,-8,51
11010033,5,-14,-8,50
11010033,5,-26,4,0
11010033,5,-30,-8,0
11010033,5,-36,-16,56
11010033,5,-38,-30,54
11010033,5,-38,-30,68
11010033,5,-38,-40,42
11010033,5,-38,0,4
11010033,5,-40,-38,66
11010033,5,-44,-76,-6
11010033,5,-46,-14,60
11010033,5,-48,4,8
11010033,5,-52,-74,-2
11010033,5,-60,-24,34
11010033,5,14,0,62
11010033,5,16,-52,-26
11010033,5,18,-66,-50
11010033,5,26,-6,4
11010033,5,26,8,0
11010033,5,36,22,-2
11010033,5,36,30,8
11010033,5,38,-44,46
11010033,5,42,6,0
11010033,5,52,12,4
11010033,5,58,-40,34
11010033,5,58,10,28
11010033,5,62,-16,30
11010033,5,62,-24,46
11010033,5,64,-28,38
11030034,4,-15,-20,8
11030034,4,-17,-7,-2
11030034,4,-18,-5,-8
11030034,4,-30,20,-10
11030034,4,38,53,5
11030035,4,-27,20,4
11030035,4,-35,20,29
11030035,4,-41,-62,45
11030035,4,3,-75,34
11030035,4,4,34,42
11030035,4,40,-70,47
11030035,4,42,13,43
11030035,4,52,18,-7
11030036,2,-1,-24,27
11030036,2,-2,36,28
11030036,2,-37,33,24
11030036,2,-39,4,24
11030036,2,43,-42,29
11030036,2,46,38,26
11030037,1,-25,58,28
11030037,1,-47,22,-1
11030037,1,-6,1,13
11030037,1,13,6,16
11030037,1,2,-22,5
11030037,1,49,18,51
11030037,1,5,27,60
11030038,3,-18,42,-15
11030038,3,-24,-96,-15
11030038,3,-27,24,-6
11030038,3,-42,45,-18
11030039,4,-24,-72,54
11030039,4,-26,-52,38
11030039,4,-30,-2,54
11030039,4,-30,-88,22
11030039,4,-32,44,14
11030039,4,-36,54,12
11030039,4,-38,-64,-14
11030039,4,-4,10,40
11030039,4,-4,12,68
11030039,4,-46,10,22
11030039,4,-48,-74,-8
11030039,4,-54,8,6
11030039,4,-6,-74,-28
11030039,4,12,-72,-28
11030039,4,14,-76,12
11030039,4,24,-68,42
11030039,4,30,-48,-14
11030039,4,36,-90,2
11030039,4,46,18,24
11030039,4,52,-70,-14
11030040,4,-3,3,42
11030040,4,-30,48,36
11030040,4,-36,9,9
11030040,4,-58,3,0
11030040,4,3,21,39
11030040,4,36,12,6
11030040,4,45,-15,16
11030040,4,58,6,-1
11030040,4,6,6,42
11030040,4,61,-24,21
11030043,4,-18,-44,2
11030043,4,-28,-60,36
11030043,4,-38,-18,30
11030043,4,12,12,-16
11030043,4,14,-40,4
11030043,4,16,26,-14
11030043,4,18,-18,-22
11030043,4,48,-20,42
11030043,4,50,-34,52
11030045,6,-20,23,-19
11030045,6,5,17,-16
11040052,1,-16,0,4
11040052,1,-2,-8,12
11040052,1,24,6,42
11040052,1,32,46,22
11040054,2,22,0,-20
11040054,2,34,24,-8
11040055,1,-10,-96,-12
11040055,1,-16,-36,2
11040055,1,-18,-10,-16
11040055,1,-20,-66,48
11040055,1,-26,-76,30
11040055,1,-26,-92,14
11040055,1,-34,16,10
11040055,1,-36,-12,14
11040055,1,-36,30,-6
11040055,1,-42,-48,58
11040055,1,-50,-66,-10
11040055,1,-50,4,4
11040055,1,-52,2,32
11040055,1,-8,-2,12
11040055,1,18,-98,-4
11040055,1,20,-10,-8
11040055,1,20,-100,4
11040055,1,28,-58,56
11040055,1,32,-10,-30
11040055,1,32,-90,6
11040055,1,42,-6,10
11040055,1,42,-70,-12
11040055,1,42,8,-6
11040055,1,50,6,30
11040056,4,-9,-90,-12
11080056,1,4,-4,52
11080057,1,-6,48,-8
11080058,1,-12,33,-12
11080058,1,-42,6,6
11080058,1,-63,-12,6
11080058,1,-9,-51,0
11080058,1,24,-24,-21
11080058,1,3,-66,-3
11080058,1,33,-12,-21
11080058,1,36,0,12
11080059,1,-3,42,-6
11080060,3,-12,-80,-16
11080060,3,-3,-25,29
11080060,3,-3,29,54
11080060,3,-33,14,-11
11080060,3,-33,53,17
11080060,3,-36,-45,35
11080060,3,-59,-24,-6
11080060,3,12,-62,42
11080060,3,3,-25,29
11080060,3,3,29,54
11080060,3,30,46,-10
11080060,3,33,59,16
11080060,3,36,-42,41
11080060,3,36,58,0
11080060,3,39,33,18
11080060,3,42,20,-16
11080060,3,45,14,44
11080060,3,48,25,32
11080060,3,62,-33,-11
11080061,3,-54,-48,-6
11080062,6,-56,-16,7
11080062,6,69,-36,28
11080063,2,-11,15,61
11080063,2,-34,27,34
11080063,2,-38,27,4
11080063,2,-39,-20,59
11080063,2,-49,-42,57
11080063,2,-53,15,8
11080063,2,-8,-15,-15
11080063,2,27,27,-15
11080063,2,8,-19,-15
11080064,1,-13,12,6
11080064,1,-16,-73,23
11080064,1,-17,-36,4
11080064,1,-17,-65,46
11080064,1,-27,-76,42
11080064,1,-3,32,25
11080064,1,-32,-86,17
11080064,1,-40,-60,-2
11080064,1,-7,11,19
11080064,1,12,12,68
11080064,1,13,37,-8
11080064,1,14,34,27
11080064,1,2,-11,16
11080064,1,2,6,72
11080064,1,21,-37,5
11080064,1,21,-51,-23
11080064,1,22,41,43
11080064,1,27,-50,-16
11080064,1,28,55,27
11080064,1,28,8,-19
11080064,1,3,-17,-8
11080064,1,3,-22,36
11080064,1,33,35,-21
11080064,1,37,-85,17
11080064,1,46,-73,-1
11080065,3,-40,59,13
11080065,3,-42,-8,32
11080065,3,-51,2,10
11080065,3,10,-77,20
11080065,3,6,-69,20
11080065,3,70,-20,35
11080066,1,28,-71,47
11080066,1,39,-49,49
11080066,1,49,-48,-10
11080067,1,-16,-72,52
11080067,1,-20,-76,-12
11080067,1,-20,-96,4
11080067,1,-24,-60,64
11080067,1,-28,-68,36
11080067,1,-32,-52,64
11080067,1,-32,-84,4
11080067,1,-40,-40,56
11080067,1,-52,-60,-12
11080067,1,-56,12,36
11080067,1,-8,-60,68
11080067,1,0,-80,-8
11080067,1,12,-60,68
11080067,1,16,-68,60
11080067,1,16,-80,12
11080067,1,16,-96,4
11080067,1,20,-72,-16
11080067,1,24,-72,36
11080067,1,24,-92,12
11080067,1,32,-52,68
11080067,1,36,-36,72
11080067,1,36,-40,52
11080067,1,48,-64,-12
11080067,1,8,-84,44
11080068,3,42,24,-3
11080068,3,6,12,51
11080069,2,-2,20,-4
11080069,2,-32,56,-6
11080069,2,4,38,-2
11080070,2,-16,6,-4
11080070,2,-30,22,12
11080070,2,-8,-16,10
11080070,2,-8,36,36
11080070,2,12,4,-6
11080070,2,2,38,40
11080070,2,36,26,8
11080070,2,6,-14,10
11080071,1,-10,-22,56
11080071,1,-12,-34,50
11080071,1,-16,-34,42
11080071,1,-2,-50,-50
11080071,1,-22,6,-18
11080071,1,-26,-52,-38
11080071,1,-32,-74,8
11080071,1,-6,-40,-18
11080071,1,-6,-6,52
11080071,1,-6,-64,-28
11080071,1,-8,-60,-20
11080071,1,-8,32,28
11080071,1,10,-22,12
11080071,1,12,22,0
11080071,1,14,36,30
11080071,1,16,-8,-2
11080071,1,16,34,20
11080071,1,2,-72,4
11080071,1,24,-6,-28
11080071,1,34,-50,-38
11080071,1,36,8,-30
11080071,1,38,-16,-8
11080071,1,4,4,46
11080071,1,50,12,-8
11080071,1,50,2,0
11080071,1,8,-10,54
11080071,1,8,32,22
11080072,2,-10,6,18
11080072,2,-2,-28,2
11080072,2,-20,-82,-14
11080072,2,-28,22,-6
11080072,2,-30,-68,48
11080072,2,-34,18,2
11080072,2,-4,-34,30
11080072,2,-42,44,4
11080072,2,-44,-76,40
11080072,2,-44,32,20
11080072,2,-50,-58,50
11080072,2,-6,-72,36
11080072,2,-6,12,24
11080072,2,-6,26,44
11080072,2,-64,-42,-10
11080072,2,-8,-26,20
11080072,2,-8,4,6
11080072,2,12,8,16
11080072,2,14,-6,22
11080072,2,14,-62,20
11080072,2,16,-70,-6
11080072,2,32,26,-8
11080072,2,52,-22,12
11080072,2,6,-6,2
11080072,2,8,12,22
11080072,2,8,4,8
11080073,5,-21,42,42
11080073,5,-24,36,48
11080073,5,-3,57,9
11080073,5,-42,-75,30
11080073,5,-6,-63,27
11080073,5,-9,-54,9
11080073,5,3,42,3
11080073,5,6,54,18
11080074,1,-12,63,21
11080074,1,-15,-15,-15
11080074,1,-21,-6,-18
11080074,1,-39,-9,-15
11080074,1,-45,-54,33
11080074,1,-54,-60,42
11080074,1,-54,36,-6
11080074,1,-9,48,39
11080074,1,12,27,57
11080074,1,12,54,30
11080074,1,18,54,18
11080074,1,33,-6,-27
11080074,1,36,18,42
11080074,1,39,6,-27
11080074,1,42,15,-24
11080074,1,42,9,45
11080074,1,51,-24,-9
11080074,1,51,33,-6
11080074,1,54,-54,36
11080074,1,54,-63,30
11080074,1,54,18,-21
11080074,1,54,27,6
11080074,1,60,-36,-3
11080074,1,63,-27,-6
11080075,4,-25,28,51
11080075,4,-6,57,1
11080075,4,-8,-55,30
11080075,4,21,38,49
11080075,4,23,-101,-3
11080075,4,36,-89,-12
11080075,4,45,-41,-16
11080075,4,6,57,1
11080076,2,-6,51,-6
11080077,1,3,33,-6
11080077,1,6,6,-6
11080078,19,33,50,8
11080079,1,-34,10,46
11080079,1,-48,-58,42
11080079,1,2,28,36
11080079,1,4,-74,54
11080079,1,50,32,24
11080079,1,6,-90,-14
11080080,1,-26,-28,-20
11080080,1,-28,-44,-8
11080080,1,-40,-6,-14
11080080,1,16,-26,-24
11080081,2,-14,9,-9
11080081,2,-31,-87,1
11080081,2,19,52,3
11080081,2,26,-35,15
11080082,1,-36,14,36
11080082,1,16,8,8
11080082,1,26,16,52
11080083,5,-28,36,-10
11080083,5,-54,34,0
11080083,5,-8,20,-12
11080084,5,-20,34,22
11080084,5,-30,2,30
11080084,5,-32,32,24
11080084,5,-34,40,20
11080084,5,16,32,26
11080084,5,18,34,18
11080085,1,33,23,-3
11080086,2,-15,6,-3
11080086,2,-21,-3,6
11080086,2,-33,-6,-6
11080086,2,-51,-36,15
11080086,2,15,15,-3
11080086,2,18,15,0
11080086,2,21,-3,0
11080086,2,36,0,3
11080086,2,63,0,12
11080087,5,-18,18,0
11080087,5,-8,18,-6
11080087,5,0,38,-12
11080087,5,0,42,-6
11080087,5,0,48,-8
11080087,5,34,-92,-6
11080087,5,40,-82,8
11080087,5,40,-84,-2
11080087,5,48,-74,6
11080087,5,50,-76,-2
11080087,5,54,-72,10
11080088,2,-35,35,40
11080088,2,2,27,44
11080089,3,10,22,45
11080089,3,10,42,29
11080089,3,42,25,22
11080089,3,47,42,8
11080090,1,-20,-90,-7
11080090,1,-28,-57,47
11080090,1,-28,4,52
11080090,1,-3,29,35
11080090,1,-45,8,30
11080090,1,-50,33,17
11080090,1,-56,-67,-8
11080090,1,22,35,-23
11080090,1,26,3,51
11080090,1,28,-54,50
11080090,1,30,-37,-7
11080090,1,31,19,-10
11080090,1,41,51,-10
11080090,1,44,35,17
11080090,1,49,-59,-6
11080090,1,49,8,25
11080091,2,12,47,0
11080092,2,-24,-52,47
11080092,2,2,31,33
11080092,2,26,-60,53
11080093,2,33,-13,13
11080093,2,33,-31,52
11080094,4,-44,-68,34
11110095,1,-10,-78,-10
11110095,1,-14,-68,-5
11110095,1,-34,-59,-11
11110095,1,-46,-61,-9
11110095,1,-6,-64,5
11110095,1,22,-82,-11
11110095,1,28,-69,-12
11110095,1,42,-61,-14
11110096,6,-1,59,7
11110096,6,-7,-44,33
11110097,4,-29,-85,27
11110097,4,22,-80,19
11110098,1,-14,-62,10
11110098,1,-34,-83,8
11110098,1,-4,-52,50
11110098,1,-40,-77,13
11110098,1,-42,41,9
11110098,1,-44,50,-1
11110098,1,-48,17,38
11110098,1,-51,-30,22
11110098,1,-51,-62,-2
11110098,1,-55,-58,12
11110098,1,-59,-34,26
11110098,1,10,-48,58
11110098,1,16,-48,4
11110098,1,2,-13,56
11110098,1,32,-89,4
11110098,1,4,-42,48
11110098,1,40,-80,-3
11110098,1,46,-5,48
11110098,1,48,-68,7
11110098,1,50,-56,16
11110098,1,53,-66,9
11110098,1,57,-21,12
11110098,1,59,-20,29
11110098,1,6,6,37
11110098,1,8,-78,35
11110099,1,-10,-54,-32
11110099,1,-20,-10,46
11110099,1,-20,-56,-38
11110099,1,-44,-52,54
11110099,1,-54,-36,-26
11110099,1,10,-56,-30
11110099,1,44,30,30
11110099,1,44,44,28
11110099,1,52,30,34
11110100,3,-16,-93,8
11110100,3,-26,-37,41
11110100,3,-26,-57,-4
11110100,3,-28,-2,31
11110100,3,-34,-24,-11
11110100,3,-40,-24,-17
11110100,3,-40,-9,17
11110100,3,-46,-17,10
11110100,3,-53,-26,14
11110100,3,-59,5,22
11110100,3,18,-47,-16
11110100,3,18,-89,4
11110100,3,2,-74,-8
11110100,3,28,-57,-21
11110100,3,30,-41,-6
11110100,3,36,-28,24
11110100,3,38,-12,34
11110100,3,40,-13,47
11110100,3,40,-26,-12
11110100,3,42,16,-1
11110100,3,44,-59,-9
11110100,3,50,11,23
11110100,3,8,8,42
11110101,3,-30,-62,46
11110101,3,-32,-50,-24
11110101,3,-34,-40,-28
11110101,3,-34,32,-4
11110101,3,-42,12,12
11110101,3,-48,-36,42
11110101,3,-48,-72,-2
11110101,3,20,-70,46
11110101,3,28,-58,48
11110101,3,34,-88,8
11110101,3,38,-48,-20
11110101,3,40,-84,4
11110102,5,-22,20,-16
11110102,5,-60,-22,-5
11110105,4,-44,14,-4
11110105,4,-58,8,-16
11110105,4,30,-4,-8
11110105,4,40,-70,36
11110105,4,42,16,-36
11110105,4,52,20,-12
11110105,4,6,16,40
11110106,4,-27,57,-4
11110106,4,-35,16,37
11110106,4,-35,36,21
11110106,4,-36,19,22
11110106,4,-55,-1,26
11110106,4,42,18,17
11110106,4,46,-5,38
11110106,4,57,2,24
11110107,2,-16,48,24
11110107,2,-24,24,-5
11110107,2,-32,16,-32
11110107,2,-40,-36,20
11110107,2,16,-84,-39
11110108,2,-46,16,26
11110108,2,-48,24,-4
11110110,3,10,-12,-18
11110110,3,39,-58,37
11110111,3,-12,-69,57
11110111,3,-15,-15,12
11110111,3,-30,-51,54
11110111,3,0,-21,-9
11110111,3,12,-57,-30
11110111,3,15,-18,15
11110111,3,3,-45,-9
11110111,3,36,6,33
11110112,2,-28,-2,-6
11110112,2,-52,-44,-4
11110112,2,-52,20,28
11110113,5,-38,12,6
11110113,5,-44,32,-14
11110113,5,-50,16,14
11110114,1,-26,61,43
11110114,1,-30,-90,-10
11110114,1,-30,21,-2
11110114,1,-31,1,49
11110114,1,-42,-63,-20
11110114,1,-48,9,29
11110114,1,1,18,46
11110114,1,24,-94,-10
11110114,1,32,2,49
11110114,1,32,24,-2
11110114,1,45,31,18
11110114,1,48,14,29
11110114,1,8,-70,43
11110115,2,-3,33,12
11110115,2,-36,-21,18
11110115,2,-6,-9,39
11110115,2,12,-81,12
11110115,2,3,-63,21
11110115,2,30,-12,15
11110116,1,-40,28,-2
11110116,1,-40,30,-12
11110116,1,-42,38,-4
11110116,1,-48,4,44
12020001,2,-2,-40,56
12020001,2,-22,-100,-14
12020001,2,-32,-18,-16
12020001,2,-32,-24,-10
12020001,2,-36,-50,34
12020001,2,-38,-82,-22
12020001,2,-4,-8,38
12020001,2,-40,-54,-32
12020001,2,-42,-48,30
12020001,2,-46,-4,38
12020001,2,-50,-2,50
12020001,2,-50,-46,24
12020001,2,-58,-46,26
12020001,2,-58,-52,-2
12020001,2,-58,-54,-18
12020001,2,-60,-4,-12
12020001,2,-60,-54,-10
12020001,2,-8,8,50
12020001,2,24,-102,2
12020001,2,26,-88,-16
12020001,2,26,-94,-14
12020001,2,34,-14,56
12020001,2,34,-68,-28
12020001,2,36,-72,-30
12020001,2,36,-90,-10
12020001,2,44,-86,-12
12020001,2,48,8,-22
12020001,2,54,-6,-18
12020001,2,56,-42,-16
12020001,2,58,0,-14
12020002,1,-1,6,48
12020002,1,-31,-65,44
12020002,1,-41,17,25
12020002,1,-45,-59,-12
12020002,1,-58,-46,-3
12020002,1,35,25,2
12020002,1,39,21,23
12020003,8,-32,20,8
12020003,8,16,12,-2
12020003,8,30,24,-2
12020004,1,-22,-58,34
12020004,1,-26,-28,50
12020004,1,-58,24,12
12020004,1,46,10,-12
12020004,1,52,28,6
12020004,1,64,30,6
12020004,1,68,6,-2
12020004,1,74,-24,-4
12020005,2,-53,-76,4
12020005,2,44,-60,8
12020006,1,-18,8,-8
12020006,1,-41,3,-1
12020006,1,49,-5,-2
12020007,3,-40,-56,38
12020007,3,-58,-52,-6
12020007,3,36,56,4
12020007,3,4,-24,36
12020007,3,50,-56,40
12020007,3,62,-36,2
12020009,9,-3,-31,28
12020009,9,-3,-73,37
12020009,9,-33,-58,46
12020009,9,-42,20,43
12020009,9,-42,41,7
12020009,9,36,50,7
12020010,1,-38,-79,-7
12020010,1,-46,13,28
12020010,1,34,-70,-9
12020010,1,39,44,25
12020012,1,-24,-80,42
12020012,1,-38,22,0
12020012,1,-4,-90,-4
12020012,1,-44,-44,44
12020012,1,-46,-56,-14
12020012,1,-46,28,26
12020012,1,-8,14,52
12020012,1,30,-74,28
12020012,1,42,-56,52
12020012,1,44,12,4
12020012,1,44,44,32
12020012,1,8,14,46
12020014,18,46,-30,60
12030018,3,-16,-62,-18
12030018,3,-18,-4,68
12030018,3,-38,-12,18
12030018,3,-40,-26,12
12030018,3,-44,-12,60
12030018,3,-46,-28,20
12030018,3,-48,-12,34
12030018,3,-52,-8,32
12030018,3,-6,8,38
12030018,3,-62,-30,34
12030018,3,-62,-6,18
12030018,3,16,-20,-2
12030018,3,2,-6,58
12030018,3,20,-60,-20
12030018,3,26,6,-6
12030018,3,52,-28,20
12030018,3,54,-6,32
12030018,3,54,-6,38
12030018,3,58,8,28
12030018,3,60,-10,34
12030018,3,64,-26,22
12040022,3,-26,56,-2
12040022,3,-6,66,18
12040023,4,-31,-90,8
12040024,4,-17,28,25
12040024,4,-23,-6,8
12040024,4,-25,-68,-5
12040024,4,11,-49,27
12040024,4,26,4,-5
12040024,4,26,41,28
12040029,1,-21,32,40
12040029,1,-21,8,-14
12040029,1,-24,11,1
12040029,1,-33,14,-14
12040029,1,-33,32,37
12040029,1,-6,38,16
12040029,1,18,5,22
12040029,1,24,8,-8
12040029,1,33,35,37
12040029,1,33,5,13
12040029,1,39,11,13
12040029,1,9,29,31
12040030,1,-10,14,36
12040030,1,-14,-46,-4
12040030,1,-14,56,-8
12040030,1,-16,-8,54
12040030,1,-20,-38,2
12040030,1,-20,-8,74
12040030,1,-20,66,6
12040030,1,-24,36,54
12040030,1,-26,48,34
12040030,1,-32,-20,68
12040030,1,-34,-40,64
12040030,1,-36,-46,-32
12040030,1,-36,10,-16
12040030,1,-38,18,-28
12040030,1,-46,4,54
12040030,1,-50,-24,24
12040030,1,-54,-72,18
12040030,1,-64,-56,16
12040030,1,-8,-24,50
12040030,1,-8,-78,0
12040030,1,10,28,62
12040030,1,12,-54,-52
12040030,1,18,-74,-24
12040030,1,2,2,70
12040030,1,26,34,54
12040030,1,28,-40,-30
12040030,1,30,34,-16
12040030,1,34,2,-24
12040030,1,38,-10,-14
12040030,1,40,16,-36
12040030,1,42,40,-2
12040030,1,54,-24,44
12040030,1,54,-44,12
12040030,1,56,-10,24
12040030,1,58,14,34
12040030,1,60,10,-16
12040030,1,62,-4,0
12040030,1,8,20,30
12040035,5,-3,-67,-21
12040035,5,-3,3,18
12040035,5,56,-11,-12
12040035,5,56,-37,6
12040036,2,-12,-65,-1
12040036,2,-16,-85,12
12040036,2,-20,-47,-4
12040036,2,-24,-65,-9
12040036,2,-28,-91,24
12040036,2,-37,-92,0
12040036,2,-41,-59,52
12040036,2,-8,-61,55
12040036,2,12,-73,2
12040036,2,12,-79,9
12040036,2,36,-86,-4
12040036,2,36,-92,26
12040036,2,47,-58,49
12040036,2,7,-61,52
12040037,2,-15,48,-6
12040037,2,-24,-72,-3
12040037,2,-24,18,60
12040037,2,-3,45,54
12040037,2,24,-72,-6
12040037,2,9,21,-12
12040038,2,-1,34,24
12040038,2,-3,-19,34
12050041,3,-3,-42,-18
12050042,1,-15,18,60
12050042,1,-48,41,-2
12050042,1,-54,-72,23
12050042,1,-54,19,7
12050042,1,36,-50,49
12050042,1,36,4,14
12050044,3,-3,57,14
12050044,3,-47,27,0
12050044,3,0,24,24
12050044,3,8,-58,13
12050046,6,-2,4,62
12050046,6,-6,-24,10
12050046,6,20,-20,68
12050046,6,28,-46,-6
12050046,6,42,-20,26
12050046,6,42,-30,18
12050046,6,44,-30,8
12050046,6,54,-14,6
12050046,6,6,-24,10
12050046,6,60,-32,8
12050046,6,68,-22,8
12050047,2,-26,-70,32
12050047,2,-36,10,-18
12050047,2,-46,-64,-14
12050047,2,-46,30,10
12050047,2,-54,-24,26
12050047,2,-8,-28,0
12050047,2,20,-32,14
12050047,2,34,-56,56
12050047,2,40,-88,10
12050047,2,48,14,8
12050047,2,48,34,-2
12070050,2,-29,-27,57
12070050,2,-36,25,70
12070050,2,-6,18,10
12070050,2,0,45,50
12070050,2,19,23,14
12070050,2,28,3,0
12070050,2,28,67,39
12070050,2,37,57,42
12070050,2,38,41,41
12070050,2,39,34,71
12070050,2,47,7,4
12070050,2,5,11,55
12070050,2,59,27,48
12070051,2,-10,-9,6
12070051,2,-10,20,30
12070051,2,-14,21,26
12070051,2,-15,19,21
12070051,2,-18,-54,2
12070051,2,-18,-92,-10
12070051,2,-30,-58,-3
12070051,2,-5,-57,-22
12070051,2,24,-60,-26
12070051,2,24,-62,-30
12070051,2,29,88,15
