study_id,contrast_id,x,y,z
11010016,2,-29,-92,0
11010016,2,-3,10,60
11010016,2,-41,-1,48
11010016,2,-41,-83,-10
11010016,2,-48,-30,-12
11010016,2,-48,11,-9
11010016,2,-52,20,-5
11010016,2,-7,-99,-5
11010016,2,-9,-68,-16
11010016,2,10,-90,-3
11010016,2,16,20,48
11010016,2,18,-66,-19
11010016,2,19,-94,4
11010016,2,31,43,16
11010016,2,32,-67,41
11010016,2,34,-7,43
11010016,2,53,-10,34
11010016,2,55,-19,1
11010016,2,56,-9,-4
11010016,2,59,-9,29
11010016,2,6,2,60
11010016,2,8,-55,-22
11010017,1,-2,10,46
11010017,1,-28,-60,46
11010017,1,-30,26,4
11010017,1,-32,-62,56
11010017,1,-34,-74,-10
11010017,1,-36,-58,-14
11010017,1,-36,-84,0
11010017,1,-40,18,-8
11010017,1,10,-12,14
11010017,1,16,-22,12
11010017,1,2,20,34
11010017,1,28,-62,50
11010017,1,30,20,4
11010017,1,32,40,20
11010017,1,34,-50,46
11010017,1,34,-92,-8
11010017,1,36,-46,-18
11010017,1,36,26,0
11010017,1,42,-58,-6
11010017,1,48,12,4
11010017,1,50,10,34
11010017,1,6,14,46
11010018,1,-52,-39,14
11010018,1,15,-96,11
11010018,1,15,26,-14
11010018,1,18,-99,5
11010018,1,54,-32,12
11010019,2,0,-10,-17
11010019,2,18,-27,-25
11010019,2,9,-82,6
11010020,2,-32,20,16
11010020,2,-38,18,8
11010020,2,-42,38,-4
11010020,2,-52,14,16
11010021,11,-10,-100,4
11010021,11,-14,-92,2
11010021,11,-16,-6,-8
11010021,11,-24,-78,-12
11010021,11,-30,-68,-14
11010021,11,-54,-56,32
11010021,11,-8,0,-10
11010021,11,10,-26,-20
11010021,11,28,-58,38
11010021,11,30,-28,-12
11010021,11,30,18,-14
11010021,11,52,44,-4
11010021,11,56,36,2
11010021,11,8,46,8
11010021,11,8,8,-6
11010022,1,-8,-26,-24
11010022,1,16,-38,42
11010022,1,44,-2,16
11010022,1,58,28,6
11010022,1,6,-42,-36
11010023,1,-56,-18,4
11010023,1,58,-18,4
11010024,9,-45,36,-9
11010024,9,-9,33,42
11010024,9,36,30,-12
11010025,4,-30,-82,30
11010025,4,-44,42,-12
11010025,4,-51,50,0
11010025,4,-6,43,57
11010025,4,40,-62,53
11010026,1,-15,-66,58
11010026,1,-26,-57,58
11010026,1,-40,-40,45
11010026,1,21,-66,56
11010026,1,26,-59,58
11010026,1,41,-41,50
11010027,3,-19,8,2
11010027,3,-2,21,28
11010027,3,-30,26,-5
11010027,3,-48,-65,12
11010027,3,-48,-9,25
11010027,3,15,12,-2
11010027,3,25,3,-10
11010027,3,27,60,1
11010027,3,33,38,18
11010027,3,36,17,-5
11010027,3,43,49,4
11010027,3,47,11,21
11010027,3,5,-3,60
11010027,3,5,12,45
11010027,3,57,-38,33
11010027,3,9,-4,11
11010027,3,9,29,26
11010028,2,14,29,32
11010028,2,50,-43,39
11010028,2,59,5,22
11010029,2,-14,-44,64
11010029,2,-36,-20,6
11010029,2,-64,-26,18
11010029,2,10,-18,-12
11010029,2,38,-2,6
11010029,2,48,2,48
11010029,2,58,-24,22
11010030,1,-2,-6,12
11010030,1,-20,20,50
11010030,1,-24,42,32
11010030,1,-32,-78,4
11010030,1,-42,-10,42
11010030,1,-42,0,42
11010030,1,-46,14,38
11010030,1,-50,8,-34
11010030,1,-54,-22,44
11010030,1,24,-8,12
11010030,1,30,-50,50
11010030,1,32,24,50
11010030,1,36,-84,6
11010030,1,4,-16,50
11010030,1,44,-14,42
11010030,1,48,-6,50
11010030,1,50,-12,52
11010030,1,52,-10,36
11010030,1,6,-74,8
11010030,1,6,12,66
11010030,1,64,-24,8
11010030,1,8,-22,66
11010030,1,8,-62,-36
11010031,2,-48,16,-7
11010031,2,-60,-16,-14
11010031,2,12,4,14
11010031,2,28,-32,28
11010031,2,4,44,42
11010031,2,60,-8,-14
11010032,3,-1,21,41
11010032,3,-25,-8,-20
11010032,3,-38,-2,-39
11010032,3,-44,-72,21
11010032,3,-5,-41,33
11010032,3,-8,19,33
11010032,3,0,1,71
11010032,3,11,-53,33
11010032,3,26,-19,-2
11010032,3,30,-8,-22
11010032,3,4,1,71
11010032,3,4,19,41
11010032,3,42,-22,64
11010032,3,8,-5,9
11010033,4,-12,10,20
11010033,4,-16,-66,-46
11010033,4,-20,-54,-24
11010033,4,-28,-28,72
11010033,4,-30,-26,72
11010033,4,-30,-40,0
11010033,4,-32,-28,60
11010033,4,-4,2,46
11010033,4,-44,-24,16
11010033,4,-46,-10,50
11010033,4,-6,-42,-42
11010033,4,-6,-6,56
11010033,4,10,0,42
11010033,4,10,14,-14
11010033,4,14,38,2
11010033,4,18,-16,8
11010033,4,18,0,24
11010033,4,28,-6,-2
11010033,4,30,-20,6
11010033,4,30,-24,48
11010033,4,30,-52,-26
11010033,4,30,-8,0
11010033,4,36,-18,10
11010033,4,36,-26,22
11010033,4,38,-24,64
11010033,4,38,-28,-10
11010033,4,42,-22,52
11010033,4,44,-16,48
11010033,4,46,-34,16
11010033,4,48,-34,26
11010033,4,50,0,6
11010033,4,52,-28,18
11010033,4,6,-44,-48
11010033,4,8,-20,48
11030034,5,-7,-25,45
11030034,5,35,-12,-17
11030034,5,35,-13,-18
11030035,3,-27,-70,58
11030035,3,-32,-28,72
11030035,3,15,5,-17
11030035,3,32,40,-19
11030035,3,37,-66,58
11030035,3,47,4,30
11030036,3,-11,-69,12
11030036,3,-32,-24,14
11030036,3,-34,9,27
11030036,3,-35,-36,36
11030036,3,-39,36,28
11030036,3,-4,-23,62
11030036,3,-46,8,36
11030036,3,-51,30,7
11030036,3,1,-24,33
11030036,3,14,-57,18
11030036,3,23,37,-19
11030036,3,24,-35,71
11030036,3,28,-80,16
11030036,3,3,36,31
11030036,3,31,-17,14
11030036,3,4,-29,-21
11030036,3,47,-42,35
11030036,3,48,14,33
11030036,3,9,-76,-19
11030037,1,-25,58,28
11030037,1,-47,22,-1
11030037,1,-6,1,13
11030037,1,13,6,16
11030037,1,2,-22,5
11030037,1,49,18,51
11030037,1,5,27,60
11030038,5,-6,12,-6
11030039,4,-24,-72,54
11030039,4,-26,-52,38
11030039,4,-30,-2,54
11030039,4,-30,-88,22
11030039,4,-32,44,14
11030039,4,-36,54,12
11030039,4,-38,-64,-14
11030039,4,-4,10,40
11030039,4,-4,12,68
11030039,4,-46,10,22
11030039,4,-48,-74,-8
11030039,4,-54,8,6
11030039,4,-6,-74,-28
11030039,4,12,-72,-28
11030039,4,14,-76,12
11030039,4,24,-68,42
11030039,4,30,-48,-14
11030039,4,36,-90,2
11030039,4,46,18,24
11030039,4,52,-70,-14
11030040,4,-3,3,42
11030040,4,-30,48,36
11030040,4,-36,9,9
11030040,4,-58,3,0
11030040,4,3,21,39
11030040,4,36,12,6
11030040,4,45,-15,16
11030040,4,58,6,-1
11030040,4,6,6,42
11030040,4,61,-24,21
11030041,1,-34,-20,14
11030041,1,-34,-52,-36
11030041,1,-62,-22,20
11030041,1,-62,-40,28
11030041,1,-8,-12,0
11030041,1,-8,-20,-16
11030041,1,0,-30,-48
11030041,1,12,-14,8
11030041,1,2,10,40
11030041,1,24,0,20
11030041,1,28,-6,70
11030041,1,4,-52,60
11030041,1,40,4,6
11030041,1,46,44,2
11030041,1,48,-34,60
11030041,1,58,-42,20
11030041,1,60,-20,16
11030042,2,44,-60,56
11030042,2,52,-52,52
11030043,4,-18,-44,2
11030043,4,-28,-60,36
11030043,4,-38,-18,30
11030043,4,12,12,-16
11030043,4,14,-40,4
11030043,4,16,26,-14
11030043,4,18,-18,-22
11030043,4,48,-20,42
11030043,4,50,-34,52
11030044,3,-30,-26,60
11030044,3,-48,-21,56
11030044,3,-9,-2,36
11030044,3,1,-15,59
11030044,3,31,-45,-31
11030045,5,-11,40,-4
11030045,5,-14,21,31
11030045,5,18,-9,-27
11030045,5,28,-95,20
11030045,5,31,-13,-37
11030046,3,-36,20,0
11030046,3,38,2,2
11030046,3,4,8,36
11030046,3,42,24,-6
11030046,3,44,0,58
11030046,3,52,-20,34
11030046,3,54,-26,20
11030046,3,62,-26,36
11030047,2,-54,-42,8
11030047,2,0,-22,-16
11030047,2,46,-14,-6
11030047,2,48,-36,52
11030048,2,-15,45,-15
11030048,2,-27,30,-15
11030048,2,-3,45,36
11030048,2,-45,33,-15
11030048,2,-54,-21,-24
11030048,2,15,-87,-36
11030048,2,27,30,-15
11030048,2,27,45,0
11030048,2,45,33,-12
11030048,2,9,33,3
11040049,3,2,12,32
11040049,3,4,10,68
11040050,8,-52,18,-12
11040050,8,10,28,48
11040050,8,42,50,-2
11040050,8,46,0,10
11040050,8,56,22,26
11040051,11,-12,-94,16
11040051,11,-20,24,24
11040051,11,10,-64,-34
11040051,11,12,2,62
11040051,11,32,-10,34
11040051,11,38,20,-2
11040051,11,44,-62,-38
11040052,1,-16,0,4
11040052,1,-2,-8,12
11040052,1,24,6,42
11040052,1,32,46,22
11040053,3,-16,-13,8
11040053,3,-36,6,2
11040053,3,-38,-20,-6
11040053,3,-50,5,-7
11040053,3,-57,-1,9
11040053,3,-8,-70,35
11040053,3,12,-19,8
11040053,3,14,-9,10
11040053,3,36,2,8
11040053,3,38,6,-7
11040053,3,46,-15,19
11040053,3,50,10,0
11040053,3,63,-22,22
11040053,3,63,-28,25
11040054,1,-10,24,-8
11040054,1,48,-36,-12
11040055,2,-16,-100,-2
11040055,2,-32,-58,56
11040055,2,-34,-80,-14
11040055,2,-34,20,8
11040055,2,-44,4,32
11040055,2,-46,-38,50
11040055,2,-48,-74,-6
11040055,2,32,-62,56
11040055,2,38,-84,2
11040055,2,46,-72,-12
11040055,2,48,10,30
11040056,6,-27,-66,-12
11040056,6,30,24,-18
11080056,1,4,-4,52
11080057,1,-6,48,-8
11080058,1,-12,33,-12
11080058,1,-42,6,6
11080058,1,-63,-12,6
11080058,1,-9,-51,0
11080058,1,24,-24,-21
11080058,1,3,-66,-3
11080058,1,33,-12,-21
11080058,1,36,0,12
11080059,2,6,39,12
11080060,3,-12,-80,-16
11080060,3,-3,-25,29
11080060,3,-3,29,54
11080060,3,-33,14,-11
11080060,3,-33,53,17
11080060,3,-36,-45,35
11080060,3,-59,-24,-6
11080060,3,12,-62,42
11080060,3,3,-25,29
11080060,3,3,29,54
11080060,3,30,46,-10
11080060,3,33,59,16
11080060,3,36,-42,41
11080060,3,36,58,0
11080060,3,39,33,18
11080060,3,42,20,-16
11080060,3,45,14,44
11080060,3,48,25,32
11080060,3,62,-33,-11
11080061,3,-54,-48,-6
11080062,6,-56,-16,7
11080062,6,69,-36,28
11080063,4,-11,8,65
11080063,4,-38,27,0
11080063,4,-42,23,34
11080063,4,-46,-27,38
11080063,4,-53,19,-8
11080063,4,0,-23,-15
11080063,4,30,-57,57
11080063,4,42,23,-8
11080064,5,-11,39,-7
11080064,5,-15,-52,-42
11080064,5,-16,-16,21
11080064,5,-16,-74,-6
11080064,5,-17,6,-5
11080064,5,-18,-65,25
11080064,5,-2,-46,6
11080064,5,-2,-70,-42
11080064,5,-27,-58,38
11080064,5,-28,-66,47
11080064,5,-28,-69,-23
11080064,5,-3,-72,34
11080064,5,-30,-57,-57
11080064,5,-33,-38,56
11080064,5,-35,-17,50
11080064,5,-36,-85,22
11080064,5,-39,-64,-37
11080064,5,-40,-63,-18
11080064,5,-44,-49,-35
11080064,5,-5,-40,34
11080064,5,-51,-10,39
11080064,5,-61,-5,20
11080064,5,0,-18,44
11080064,5,0,32,22
11080064,5,1,-70,54
11080064,5,13,-55,44
11080064,5,13,-85,36
11080064,5,2,-70,54
11080064,5,21,-21,26
11080064,5,23,-62,-30
11080064,5,26,-87,34
11080064,5,3,-18,44
11080064,5,31,-94,-1
11080064,5,34,-52,62
11080064,5,37,-30,41
11080064,5,4,-29,67
11080064,5,4,-46,6
11080064,5,4,-70,-42
11080064,5,40,-67,25
11080064,5,46,-52,-42
11080064,5,49,-63,-46
11080064,5,50,-74,-9
11080064,5,52,-18,29
11080064,5,62,-8,20
11080064,5,9,25,-4
11080065,1,-11,2,14
11080065,1,-15,69,-5
11080065,1,-19,-80,41
11080065,1,-23,-24,-5
11080065,1,-23,-47,55
11080065,1,-23,44,35
11080065,1,-3,-12,35
11080065,1,-3,-50,9
11080065,1,-3,-54,55
11080065,1,-3,-9,10
11080065,1,-3,24,24
11080065,1,-3,41,-11
11080065,1,-3,50,10
11080065,1,-47,-42,9
11080065,1,-47,13,38
11080065,1,-51,-27,0
11080065,1,-7,-34,12
11080065,1,-7,17,49
11080065,1,-8,17,-2
11080065,1,10,22,3
11080065,1,13,-53,59
11080065,1,13,-6,14
11080065,1,13,6,9
11080065,1,26,-80,37
11080065,1,29,-63,39
11080065,1,29,54,4
11080065,1,34,-34,58
11080065,1,34,-35,45
11080065,1,34,-75,44
11080065,1,4,47,-11
11080065,1,7,19,-9
11080066,1,28,-71,47
11080066,1,39,-49,49
11080066,1,49,-48,-10
11080067,3,-24,8,64
11080067,3,-32,-20,64
11080067,3,-8,-60,64
11080067,3,12,-44,-20
11080067,3,24,8,60
11080068,5,-27,-3,54
11080068,5,-36,-72,21
11080068,5,15,-18,0
11080068,5,27,-9,54
11080068,5,36,15,-6
11080069,6,-18,4,14
11080069,6,10,6,20
11080069,6,18,16,-6
11080069,6,32,48,-8
11080069,6,40,16,18
11080069,6,50,28,30
11080070,1,-16,6,8
11080070,1,-2,-12,-2
11080070,1,-2,40,38
11080070,1,-34,4,58
11080070,1,-36,24,4
11080070,1,-40,24,10
11080070,1,-40,24,34
11080070,1,-44,-40,48
11080070,1,-48,-68,-6
11080070,1,14,10,8
11080070,1,2,38,38
11080070,1,28,10,58
11080070,1,36,-28,46
11080070,1,38,24,8
11080070,1,40,22,4
11080070,1,42,-62,4
11080070,1,46,16,26
11080070,1,8,-12,-4
11080071,1,-10,-22,56
11080071,1,-12,-34,50
11080071,1,-16,-34,42
11080071,1,-2,-50,-50
11080071,1,-22,6,-18
11080071,1,-26,-52,-38
11080071,1,-32,-74,8
11080071,1,-6,-40,-18
11080071,1,-6,-6,52
11080071,1,-6,-64,-28
11080071,1,-8,-60,-20
11080071,1,-8,32,28
11080071,1,10,-22,12
11080071,1,12,22,0
11080071,1,14,36,30
11080071,1,16,-8,-2
11080071,1,16,34,20
11080071,1,2,-72,4
11080071,1,24,-6,-28
11080071,1,34,-50,-38
11080071,1,36,8,-30
11080071,1,38,-16,-8
11080071,1,4,4,46
11080071,1,50,12,-8
11080071,1,50,2,0
11080071,1,8,-10,54
11080071,1,8,32,22
11080072,2,-10,6,18
11080072,2,-2,-28,2
11080072,2,-20,-82,-14
11080072,2,-28,22,-6
11080072,2,-30,-68,48
11080072,2,-34,18,2
11080072,2,-4,-34,30
11080072,2,-42,44,4
11080072,2,-44,-76,40
11080072,2,-44,32,20
11080072,2,-50,-58,50
11080072,2,-6,-72,36
11080072,2,-6,12,24
11080072,2,-6,26,44
11080072,2,-64,-42,-10
11080072,2,-8,-26,20
11080072,2,-8,4,6
11080072,2,12,8,16
11080072,2,14,-6,22
11080072,2,14,-62,20
11080072,2,16,-70,-6
11080072,2,32,26,-8
11080072,2,52,-22,12
11080072,2,6,-6,2
11080072,2,8,12,22
11080072,2,8,4,8
11080073,5,-21,42,42
11080073,5,-24,36,48
11080073,5,-3,57,9
11080073,5,-42,-75,30
11080073,5,-6,-63,27
11080073,5,-9,-54,9
11080073,5,3,42,3
11080073,5,6,54,18
11080074,5,-3,57,33
11080074,5,-42,-78,33
11080074,5,-45,42,6
11080074,5,-51,-72,30
11080074,5,-6,27,42
11080074,5,-6,48,27
11080074,5,-66,-30,-9
11080074,5,-9,-18,18
11080074,5,-9,-3,18
11080074,5,-9,39,30
11080074,5,-9,45,9
11080074,5,12,39,51
11080074,5,15,6,3
11080074,5,18,57,33
11080074,5,21,48,27
11080074,5,3,-42,-6
11080074,5,39,24,-15
11080074,5,48,24,-15
11080074,5,54,39,-3
11080074,5,57,-42,3
11080074,5,60,-33,3
11080074,5,60,-51,39
11080074,5,60,-57,30
11080074,5,9,12,54
11080074,5,9,24,54
11080075,3,-1,7,-8
11080075,3,-33,-38,70
11080075,3,-33,-96,-14
11080075,3,-43,41,-7
11080075,3,-48,-74,35
11080075,3,-51,22,-15
11080075,3,-63,-30,-11
11080075,3,-7,-43,44
11080075,3,1,7,-8
11080075,3,11,-106,0
11080075,3,22,-61,-22
11080075,3,44,-83,-15
11080075,3,58,2,-5
11080075,3,62,-18,11
11080075,3,7,-43,44
11080076,2,-6,51,-6
11080077,1,3,33,-6
11080077,1,6,6,-6
11080078,21,-38,24,45
11080078,21,-54,18,16
11080078,21,33,-62,5
11080078,21,37,32,35
11080078,21,49,19,19
11080078,21,65,-17,6
11080079,2,-52,18,26
11080079,2,2,-72,-29
11080079,2,42,-46,38
11080079,2,46,34,24
11080080,3,-16,-24,20
11080080,3,-30,50,20
11080080,3,20,-76,6
11080080,3,38,12,-12
11080081,1,-49,-55,31
11080081,1,-66,16,22
11080081,1,39,-60,35
11080082,1,-36,14,36
11080082,1,16,8,8
11080082,1,26,16,52
11080083,4,38,-18,46
11080084,5,-20,34,22
11080084,5,-30,2,30
11080084,5,-32,32,24
11080084,5,-34,40,20
11080084,5,16,32,26
11080084,5,18,34,18
11080085,1,33,23,-3
11080086,3,15,6,-12
11080087,6,-10,-64,60
11080087,6,-16,16,2
11080087,6,-18,-62,48
11080087,6,-20,-54,34
11080087,6,-20,-90,24
11080087,6,-26,-50,48
11080087,6,-26,-68,24
11080087,6,-26,-82,36
11080087,6,-28,-70,20
11080087,6,-34,-86,24
11080087,6,-8,16,-6
11080087,6,0,48,-8
11080087,6,12,-86,10
11080087,6,14,-16,-2
11080087,6,34,28,-6
11080087,6,36,-84,16
11080087,6,4,-80,16
11080087,6,40,-82,6
11080087,6,50,-76,-2
11080088,2,-35,35,40
11080088,2,2,27,44
11080089,3,10,22,45
11080089,3,10,42,29
11080089,3,42,25,22
11080089,3,47,42,8
11080090,2,-40,6,6
11080090,2,-8,-56,18
11080090,2,10,60,14
11080090,2,10,8,-2
11080090,2,2,32,10
11080090,2,2,34,0
11080090,2,38,-46,64
11080090,2,50,8,-6
11080090,2,58,38,0
11080091,1,12,47,0
11080092,2,-24,-52,47
11080092,2,2,31,33
11080092,2,26,-60,53
11080093,1,33,29,-8
11080094,7,-12,-60,14
11080094,7,-12,22,4
11080094,7,-20,-90,40
11080094,7,-20,12,-20
11080094,7,-22,0,-12
11080094,7,-22,18,50
11080094,7,-22,6,68
11080094,7,-26,-46,56
11080094,7,-34,-42,22
11080094,7,-4,50,-16
11080094,7,-40,-84,36
11080094,7,-44,-36,-24
11080094,7,-48,-76,10
11080094,7,-60,-30,14
11080094,7,20,-8,-24
11080094,7,20,38,18
11080094,7,22,28,36
11080094,7,4,50,-10
11080094,7,48,-18,44
11080094,7,54,-18,54
11080094,7,62,0,-8
11080094,7,66,-4,26
11080094,7,68,-18,0
11110095,1,-10,-78,-10
11110095,1,-14,-68,-5
11110095,1,-34,-59,-11
11110095,1,-46,-61,-9
11110095,1,-6,-64,5
11110095,1,22,-82,-11
11110095,1,28,-69,-12
11110095,1,42,-61,-14
11110096,6,-1,59,7
11110096,6,-7,-44,33
11110097,5,-7,-19,2
11110098,1,-14,-62,10
11110098,1,-34,-83,8
11110098,1,-4,-52,50
11110098,1,-40,-77,13
11110098,1,-42,41,9
11110098,1,-44,50,-1
11110098,1,-48,17,38
11110098,1,-51,-30,22
11110098,1,-51,-62,-2
11110098,1,-55,-58,12
11110098,1,-59,-34,26
11110098,1,10,-48,58
11110098,1,16,-48,4
11110098,1,2,-13,56
11110098,1,32,-89,4
11110098,1,4,-42,48
11110098,1,40,-80,-3
11110098,1,46,-5,48
11110098,1,48,-68,7
11110098,1,50,-56,16
11110098,1,53,-66,9
11110098,1,57,-21,12
11110098,1,59,-20,29
11110098,1,6,6,37
11110098,1,8,-78,35
11110099,6,-12,-90,-18
11110099,6,-26,12,-30
11110099,6,-28,-92,-10
11110099,6,-28,22,-26
11110099,6,-46,-6,-36
11110099,6,-6,-98,-12
11110099,6,46,48,-6
11110099,6,52,44,2
11110099,6,58,28,14
11110100,1,-12,10,38
11110100,1,-16,-95,10
11110100,1,-22,-28,-9
11110100,1,-30,13,-2
11110100,1,-32,-44,48
11110100,1,-36,-15,54
11110100,1,-44,-33,44
11110100,1,-48,-23,45
11110100,1,-48,-59,-14
11110100,1,-48,28,12
11110100,1,-50,-65,-9
11110100,1,-50,11,20
11110100,1,-51,8,-2
11110100,1,12,-65,-20
11110100,1,14,12,38
11110100,1,16,-9,21
11110100,1,24,-7,10
11110100,1,28,15,-4
11110100,1,34,25,4
11110100,1,4,-7,15
11110100,1,42,-3,17
11110100,1,44,-8,-3
11110100,1,63,-18,19
11110101,4,-12,-66,44
11110101,4,-30,-66,52
11110101,4,-50,-38,38
11110101,4,-50,-54,48
11110101,4,34,-64,56
11110101,4,42,34,30
11110101,4,46,-48,54
11110101,4,48,20,42
11110102,7,-40,8,13
11110102,7,-52,-44,7
11110103,5,-16,-2,-6
11110103,5,-34,46,10
11110103,5,26,8,60
11110103,5,30,32,36
11110103,5,58,-50,48
11110104,3,-34,0,-32
11110104,3,-40,-40,16
11110104,3,56,-2,24
11110105,2,-34,26,-16
11110105,2,-42,-12,-36
11110105,2,-42,-4,-32
11110105,2,-50,20,16
11110105,2,-54,-2,-12
11110105,2,-56,-38,4
11110105,2,-56,20,-4
11110105,2,-56,22,4
11110105,2,-58,-8,-8
11110106,3,-43,14,29
11110106,3,-52,-36,32
11110106,3,-7,41,32
11110106,3,-9,92,4
11110106,3,0,-79,4
11110106,3,14,37,19
11110106,3,41,40,26
11110107,3,-16,-12,12
11110107,3,-28,-36,-20
11110107,3,-8,-92,-8
11110107,3,24,-60,-24
11110107,3,36,16,8
11110107,3,48,-20,28
11110107,3,64,-4,0
11110107,3,68,-28,12
11110108,4,-48,24,-4
11110109,5,-26,-68,42
11110109,5,-36,-56,40
11110109,5,-4,16,54
11110109,5,24,-4,54
11110109,5,30,-54,38
11110109,5,32,-72,38
11110110,3,10,-12,-18
11110110,3,39,-58,37
11110111,10,-12,-69,57
11110111,10,-27,-3,60
11110111,10,-3,-81,-9
11110111,10,-30,-51,54
11110111,10,-33,-72,-12
11110111,10,0,12,51
11110111,10,21,-69,54
11110111,10,21,0,57
11110111,10,27,18,9
11110111,10,3,-45,-9
11110111,10,33,-54,60
11110111,10,33,-72,-12
11110112,6,-50,-32,-6
11110113,4,-14,-36,-2
11110113,4,-16,-48,0
11110113,4,-26,-16,-12
11110113,4,-26,-22,-18
11110113,4,-32,32,-18
11110113,4,-34,-16,-26
11110113,4,-4,32,40
11110113,4,-44,-42,-16
11110113,4,-46,30,-12
11110113,4,-50,18,-6
11110113,4,-52,-46,-8
11110113,4,-54,-30,-6
11110113,4,-6,-68,-34
11110113,4,-8,-30,-2
11110113,4,2,18,40
11110113,4,6,-36,-26
11110113,4,6,-62,-24
11110114,5,-34,19,2
11110114,5,1,33,48
11110114,5,39,19,2
11110115,9,-12,-72,-18
11110115,9,27,-72,-18
11110115,9,3,-81,-6
11110116,1,-40,28,-2
11110116,1,-40,30,-12
11110116,1,-42,38,-4
11110116,1,-48,4,44
12020001,7,-10,-100,-12
12020001,7,-10,-38,72
12020001,7,-12,-46,74
12020001,7,-12,-82,-6
12020001,7,-14,-2,-14
12020001,7,-20,-80,28
12020001,7,-28,14,-2
12020001,7,-32,22,2
12020001,7,-34,-36,-32
12020001,7,-36,22,2
12020001,7,-46,-54,-26
12020001,7,-50,-72,6
12020001,7,-58,-50,6
12020001,7,-6,70,6
12020002,6,-32,32,6
12020002,6,-4,23,44
12020002,6,-41,14,26
12020002,6,36,15,8
12020002,6,7,18,45
12020003,6,-2,34,20
12020003,6,-32,20,2
12020003,6,10,8,-4
12020003,6,18,20,-14
12020003,6,36,18,2
12020004,2,-5,-22,0
12020004,2,-54,-40,14
12020004,2,-68,-40,-18
12020005,1,-20,-8,-16
12020005,1,-40,-52,-23
12020005,1,-8,56,16
12020005,1,16,-4,-21
12020005,1,40,-52,-23
12020005,1,48,28,4
12020006,5,-7,-33,-20
12020006,5,11,-55,-20
12020006,5,13,-36,14
12020006,5,29,32,14
12020007,5,-24,-12,-22
12020007,5,-36,12,-38
12020007,5,-36,30,30
12020007,5,-38,-36,22
12020007,5,-50,-12,2
12020007,5,-54,-50,46
12020007,5,-6,-56,42
12020007,5,-8,6,-4
12020007,5,14,64,20
12020007,5,44,30,2
12020007,5,52,-28,-6
12020007,5,8,-8,-22
12020008,5,-26,-84,-2
12020008,5,-34,-88,14
12020008,5,-38,-54,-18
12020008,5,16,-94,12
12020008,5,18,-42,42
12020008,5,26,-90,-2
12020008,5,30,-48,-22
12020008,5,30,-60,24
12020008,5,44,20,22
12020008,5,6,-88,22
12020009,9,-3,-31,28
12020009,9,-3,-73,37
12020009,9,-33,-58,46
12020009,9,-42,20,43
12020009,9,-42,41,7
12020009,9,36,50,7
12020010,2,-48,3,29
12020010,2,-52,-65,-4
12020010,2,47,-57,-2
12020010,2,49,4,30
12020011,6,-24,36,48
12020011,6,-27,-3,-21
12020011,6,-42,0,-8
12020011,6,-45,12,-18
12020011,6,-9,66,12
12020011,6,24,-6,-21
12020011,6,42,-3,0
12020011,6,6,-15,48
12020012,2,-2,30,56
12020012,2,-32,-74,28
12020012,2,-34,-48,-22
12020012,2,-36,-56,48
12020012,2,-42,-54,-34
12020012,2,-44,18,30
12020012,2,-50,-58,-16
12020012,2,-50,44,-6
12020012,2,-52,38,6
12020012,2,-52,4,52
12020012,2,-54,36,16
12020012,2,2,14,64
12020012,2,30,12,-4
12020012,2,34,28,0
12020012,2,50,36,26
12020013,2,-33,0,0
12020013,2,1,39,22
12020013,2,24,-58,-57
12020013,2,3,-35,-29
12020013,2,35,-2,-2
12020013,2,5,-62,-15
12020013,2,6,-29,-18
12020014,10,-2,-48,28
12020014,10,-20,-2,-12
12020014,10,-22,2,-16
12020014,10,-26,16,-22
12020014,10,-28,18,-20
12020014,10,-28,2,-22
12020014,10,-32,22,-2
12020014,10,-34,24,-16
12020014,10,-36,30,-2
12020014,10,-42,-46,-20
12020014,10,-44,-58,-18
12020014,10,-44,-74,-6
12020014,10,-54,-66,8
12020014,10,18,-4,-12
12020014,10,26,-56,56
12020014,10,30,-48,52
12020014,10,34,10,-16
12020014,10,36,-42,54
12020014,10,38,30,4
12020014,10,40,-10,-10
12020014,10,42,-48,-14
12020014,10,44,22,-8
12020014,10,46,22,-8
12020014,10,48,-66,-12
12020014,10,50,-64,-2
12020014,10,52,-20,32
12020014,10,6,58,28
12020015,3,-34,-28,10
12020015,3,-44,-32,6
12020015,3,-50,34,8
12020015,3,-54,16,26
12020015,3,-58,-28,2
12020015,3,38,-28,10
12020015,3,50,-16,4
12020016,2,-8,-29,5
12020017,2,-16,-34,4
12020017,2,-26,22,-18
12020017,2,-32,16,8
12020017,2,-38,-62,28
12020017,2,-42,2,10
12020017,2,36,-2,0
12020017,2,42,18,12
12030018,2,-12,-64,-16
12030018,2,-14,-20,0
12030018,2,-26,-8,-6
12030018,2,-4,-4,62
12030018,2,-42,-24,8
12030018,2,-52,-8,32
12030018,2,-58,-6,10
12030018,2,-60,-4,18
12030018,2,-60,-4,36
12030018,2,10,14,34
12030018,2,14,-18,4
12030018,2,18,-62,10
12030018,2,20,-60,-20
12030018,2,22,-10,-4
12030018,2,24,-4,-2
12030018,2,26,-2,-8
12030018,2,32,-8,12
12030018,2,44,-8,30
12030018,2,46,8,2
12030018,2,50,-16,6
12030018,2,52,-20,0
12030018,2,52,-6,32
12030018,2,54,-6,38
12030018,2,58,-26,24
12030018,2,60,-4,6
